complaint_id,timestamp,area_id,area_name,district,state,latitude,longitude,transaction_type,complaint_category,transaction_amount,transaction_amount_bucket,time_to_report_mins,hour,day_of_week,is_weekend,previous_incident_count,area_atm_density,is_night_window,area_baseline_risk_score,label_generation_prob,target_cash_withdrawal_event,day_name,sin_hour,cos_hour,sin_day,cos_day,log_time_to_report,log_transaction_amount
NCRP-2026-SYN-001765,2026-08-01 21:36:38,AREA-FI-143,Financial-Hub-District-F Marketplace & Trade Center Sector-18,Financial-Hub-District-F,State-West-Coast,19.012193,72.833219,UPI_FRAUD,INVESTMENT_MULE_SCAM,12900.0,MID_10K_TO_50K,275,21,5,1,11,45,1,0.549,0.98,1,Saturday,-0.707107,0.707107,-0.974928,-0.222521,5.6204,9.4651
NCRP-2026-SYN-001766,2026-07-13 20:07:55,AREA-CE-187,Central-Grid-District-B Commercial ATM Hub Sector-2,Central-Grid-District-B,State-Central-Valley,21.130885,79.054471,UPI_FRAUD,SEXTORTION_BLACKMAIL,11300.0,MID_10K_TO_50K,135,20,0,0,12,52,0,0.726,0.98,1,Monday,-0.866025,0.5,0.0,1.0,4.9127,9.3326
NCRP-2026-SYN-001767,2026-07-03 22:20:45,AREA-IN-175,Industrial-Belt-District-E Commercial ATM Hub Sector-5,Industrial-Belt-District-E,State-East-Zone,22.611318,88.478772,UPI_FRAUD,JOB_OFFER_FRAUD,8700.0,LOW_UNDER_10K,251,22,4,0,13,44,1,0.699,0.98,1,Friday,-0.5,0.866025,-0.433884,-0.900969,5.5294,9.0712
NCRP-2026-SYN-001768,2026-05-29 18:05:31,AREA-FI-142,Financial-Hub-District-E High-Density Transit Node Sector-17,Financial-Hub-District-E,State-West-Coast,19.025144,72.940397,UPI_FRAUD,INVESTMENT_MULE_SCAM,24700.0,MID_10K_TO_50K,167,18,4,0,10,27,0,0.605,0.98,1,Friday,-1.0,-0.0,-0.433884,-0.900969,5.124,10.1146
NCRP-2026-SYN-001769,2026-06-24 12:53:19,AREA-TE-151,Tech-Corridor-District-A University Campus Zone Sector-1,Tech-Corridor-District-A,State-South-Plateau,13.002982,77.533471,UPI_FRAUD,SEXTORTION_BLACKMAIL,14900.0,MID_10K_TO_50K,323,12,2,0,6,18,0,0.372,0.6662,1,Wednesday,0.0,-1.0,0.974928,-0.222521,5.7807,9.6092
NCRP-2026-SYN-001770,2026-06-21 15:11:07,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.57583,88.503993,CARD_SKIMMING,PHISHING_PORTAL,23600.0,MID_10K_TO_50K,161,15,6,1,17,30,0,0.846,0.98,1,Sunday,-0.707107,-0.707107,-0.781831,0.62349,5.0876,10.069
NCRP-2026-SYN-001771,2026-07-11 21:49:12,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.484855,77.163593,AEPS_SPOOF,INVESTMENT_MULE_SCAM,10000.0,MID_10K_TO_50K,260,21,5,1,8,37,1,0.627,0.98,1,Saturday,-0.707107,0.707107,-0.974928,-0.222521,5.5645,9.2104
NCRP-2026-SYN-001772,2026-06-05 14:01:51,AREA-CA-122,Capital-Metro-District-D Tech Park Outskirts Sector-22,Capital-Metro-District-D,State-National-Capital,28.624524,77.280133,AEPS_SPOOF,INVESTMENT_MULE_SCAM,20000.0,MID_10K_TO_50K,454,14,4,0,4,20,0,0.482,0.8202,1,Friday,-0.5,-0.866025,-0.433884,-0.900969,6.1203,9.9035
NCRP-2026-SYN-001773,2026-07-25 02:09:12,AREA-IN-183,Industrial-Belt-District-A Industrial Cyber Cluster Sector-13,Industrial-Belt-District-A,State-East-Zone,22.640363,88.471788,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,50900.0,HIGH_50K_TO_200K,30,2,5,1,15,54,1,0.715,0.98,1,Saturday,0.5,0.866025,-0.974928,-0.222521,3.434,10.8376
NCRP-2026-SYN-001774,2026-07-07 03:46:55,AREA-IN-174,Industrial-Belt-District-D Marketplace & Trade Center Sector-4,Industrial-Belt-District-D,State-East-Zone,22.512318,88.36155,CARD_SKIMMING,JOB_OFFER_FRAUD,18200.0,MID_10K_TO_50K,184,3,1,0,7,37,1,0.753,0.98,0,Tuesday,0.707107,0.707107,0.781831,0.62349,5.2204,9.8092
NCRP-2026-SYN-001775,2026-07-31 18:20:09,AREA-TE-157,Tech-Corridor-District-A High-Density Transit Node Sector-7,Tech-Corridor-District-A,State-South-Plateau,12.974168,77.595252,CARD_SKIMMING,PHISHING_PORTAL,171700.0,HIGH_50K_TO_200K,520,18,4,0,10,42,0,0.412,0.9388,1,Friday,-1.0,-0.0,-0.433884,-0.900969,6.2558,12.0535
NCRP-2026-SYN-001776,2026-06-06 23:33:43,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.537491,88.295375,UPI_FRAUD,INVESTMENT_MULE_SCAM,10000.0,MID_10K_TO_50K,265,23,5,1,14,40,1,0.676,0.98,1,Saturday,-0.258819,0.965926,-0.974928,-0.222521,5.5835,9.2104
NCRP-2026-SYN-001777,2026-06-10 13:02:29,AREA-TE-164,Tech-Corridor-District-B Tech Park Outskirts Sector-14,Tech-Corridor-District-B,State-South-Plateau,12.926122,77.527286,SIM_CLONE_FRAUD,PHISHING_PORTAL,4000.0,LOW_UNDER_10K,54,13,2,0,6,17,0,0.562,0.6799,0,Wednesday,-0.258819,-0.965926,0.974928,-0.222521,4.0073,8.2943
NCRP-2026-SYN-001778,2026-07-13 22:33:07,AREA-TE-162,Tech-Corridor-District-F Commercial ATM Hub Sector-12,Tech-Corridor-District-F,State-South-Plateau,12.839565,77.588477,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,6300.0,LOW_UNDER_10K,575,22,0,0,6,45,1,0.332,0.98,1,Monday,-0.5,0.866025,0.0,1.0,6.3561,8.7485
NCRP-2026-SYN-001779,2026-05-25 13:02:43,AREA-TE-158,Tech-Corridor-District-B Commercial ATM Hub Sector-8,Tech-Corridor-District-B,State-South-Plateau,13.03031,77.510066,AEPS_SPOOF,KYC_EXPIRY_SPOOF,10000.0,MID_10K_TO_50K,132,13,0,0,15,47,0,0.75,0.98,1,Monday,-0.258819,-0.965926,0.0,1.0,4.8903,9.2104
NCRP-2026-SYN-001780,2026-08-09 03:21:29,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.582745,88.498472,AEPS_SPOOF,SEXTORTION_BLACKMAIL,10000.0,MID_10K_TO_50K,346,3,6,1,6,30,1,0.846,0.98,1,Sunday,0.707107,0.707107,-0.781831,0.62349,5.8493,9.2104
NCRP-2026-SYN-001781,2026-05-30 17:49:42,AREA-TE-152,Tech-Corridor-District-B Industrial Cyber Cluster Sector-2,Tech-Corridor-District-B,State-South-Plateau,12.979768,77.592406,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,32300.0,MID_10K_TO_50K,42,17,5,1,7,37,0,0.552,0.8946,1,Saturday,-0.965926,-0.258819,-0.974928,-0.222521,3.7612,10.3829
NCRP-2026-SYN-001782,2026-07-03 12:48:19,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.583517,88.494588,NET_BANKING_PHISHING,KYC_EXPIRY_SPOOF,35300.0,MID_10K_TO_50K,21,12,4,0,11,30,0,0.846,0.8628,1,Friday,0.0,-1.0,-0.433884,-0.900969,3.091,10.4717
NCRP-2026-SYN-001783,2026-08-14 00:20:12,AREA-TE-167,Tech-Corridor-District-E Commercial ATM Hub Sector-17,Tech-Corridor-District-E,State-South-Plateau,13.019225,77.616736,SIM_CLONE_FRAUD,PHISHING_PORTAL,120100.0,HIGH_50K_TO_200K,161,0,4,0,10,45,1,0.726,0.98,1,Friday,0.0,1.0,-0.433884,-0.900969,5.0876,11.6961
NCRP-2026-SYN-001784,2026-06-18 10:34:20,AREA-IN-175,Industrial-Belt-District-E Commercial ATM Hub Sector-5,Industrial-Belt-District-E,State-East-Zone,22.607759,88.48437,SIM_CLONE_FRAUD,PHISHING_PORTAL,26200.0,MID_10K_TO_50K,30,10,3,0,7,44,0,0.699,0.7711,0,Thursday,0.5,-0.866025,0.433884,-0.900969,3.434,10.1736
NCRP-2026-SYN-001785,2026-07-20 22:17:09,AREA-IN-180,Industrial-Belt-District-D Marketplace & Trade Center Sector-10,Industrial-Belt-District-D,State-East-Zone,22.456913,88.458601,UPI_FRAUD,JOB_OFFER_FRAUD,53000.0,HIGH_50K_TO_200K,216,22,0,0,6,32,1,0.414,0.9415,1,Monday,-0.5,0.866025,0.0,1.0,5.3799,10.8781
NCRP-2026-SYN-001786,2026-06-14 16:00:39,AREA-CE-200,Central-Grid-District-C High-Density Transit Node Sector-15,Central-Grid-District-C,State-Central-Valley,21.167107,79.170346,SIM_CLONE_FRAUD,SEXTORTION_BLACKMAIL,16200.0,MID_10K_TO_50K,86,16,6,1,7,37,0,0.432,0.9073,0,Sunday,-0.866025,-0.5,-0.781831,0.62349,4.4659,9.6928
NCRP-2026-SYN-001787,2026-08-04 16:13:34,AREA-FI-132,Financial-Hub-District-A Suburban Residential Zone Sector-7,Financial-Hub-District-A,State-West-Coast,19.013642,72.862241,UPI_FRAUD,JOB_OFFER_FRAUD,13500.0,MID_10K_TO_50K,703,16,1,0,6,13,0,0.553,0.6893,0,Tuesday,-0.866025,-0.5,0.781831,0.62349,6.5568,9.5105
NCRP-2026-SYN-001788,2026-07-08 08:17:09,AREA-TE-168,Tech-Corridor-District-F Tech Park Outskirts Sector-18,Tech-Corridor-District-F,State-South-Plateau,12.910417,77.483617,UPI_FRAUD,PHISHING_PORTAL,22100.0,MID_10K_TO_50K,132,8,2,0,6,18,0,0.521,0.6898,0,Wednesday,0.866025,-0.5,0.974928,-0.222521,4.8903,10.0034
NCRP-2026-SYN-001789,2026-06-30 23:10:04,AREA-CA-104,Capital-Metro-District-D Commercial ATM Hub Sector-4,Capital-Metro-District-D,State-National-Capital,28.62495,77.094477,UPI_FRAUD,SEXTORTION_BLACKMAIL,3200.0,LOW_UNDER_10K,831,23,1,0,7,47,1,0.375,0.98,1,Tuesday,-0.258819,0.965926,0.781831,0.62349,6.7238,8.0712
NCRP-2026-SYN-001790,2026-07-03 19:21:34,AREA-CE-190,Central-Grid-District-E High-Density Transit Node Sector-5,Central-Grid-District-E,State-Central-Valley,21.127691,78.993056,UPI_FRAUD,INVESTMENT_MULE_SCAM,171300.0,HIGH_50K_TO_200K,113,19,4,0,7,35,0,0.546,0.98,1,Friday,-0.965926,0.258819,-0.433884,-0.900969,4.7362,12.0512
NCRP-2026-SYN-001791,2026-07-20 16:01:30,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.534668,88.300729,CARD_SKIMMING,JOB_OFFER_FRAUD,26500.0,MID_10K_TO_50K,339,16,0,0,9,40,0,0.676,0.8143,0,Monday,-0.866025,-0.5,0.0,1.0,5.8289,10.1849
NCRP-2026-SYN-001792,2026-08-19 16:24:03,AREA-FI-138,Financial-Hub-District-A Tech Park Outskirts Sector-13,Financial-Hub-District-A,State-West-Coast,18.816098,72.793475,CARD_SKIMMING,INVESTMENT_MULE_SCAM,446200.0,CRITICAL_ABOVE_200K,330,16,2,0,10,17,0,0.677,0.862,0,Wednesday,-0.866025,-0.5,0.974928,-0.222521,5.8021,13.0085
NCRP-2026-SYN-001793,2026-06-05 16:11:45,AREA-TE-170,Tech-Corridor-District-B Commercial ATM Hub Sector-20,Tech-Corridor-District-B,State-South-Plateau,13.051494,77.741765,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,57100.0,HIGH_50K_TO_200K,885,16,4,0,10,47,0,0.566,0.8411,0,Friday,-0.866025,-0.5,-0.433884,-0.900969,6.7867,10.9526
NCRP-2026-SYN-001794,2026-08-09 00:40:53,AREA-FI-129,Financial-Hub-District-D Industrial Cyber Cluster Sector-4,Financial-Hub-District-D,State-West-Coast,19.087736,72.907782,UPI_FRAUD,JOB_OFFER_FRAUD,6300.0,LOW_UNDER_10K,68,0,6,1,8,51,1,0.818,0.98,1,Sunday,0.0,1.0,-0.781831,0.62349,4.2341,8.7485
NCRP-2026-SYN-001795,2026-08-21 20:39:22,AREA-IN-172,Industrial-Belt-District-B University Campus Zone Sector-2,Industrial-Belt-District-B,State-East-Zone,22.577308,88.425911,UPI_FRAUD,PHISHING_PORTAL,3100.0,LOW_UNDER_10K,16,20,4,0,2,16,0,0.32,0.6744,0,Friday,-0.866025,0.5,-0.433884,-0.900969,2.8332,8.0395
NCRP-2026-SYN-001796,2026-07-03 12:12:45,AREA-CA-110,Capital-Metro-District-D University Campus Zone Sector-10,Capital-Metro-District-D,State-National-Capital,28.579519,77.186258,SIM_CLONE_FRAUD,PHISHING_PORTAL,3700.0,LOW_UNDER_10K,9,12,4,0,9,13,0,0.377,0.5322,0,Friday,0.0,-1.0,-0.433884,-0.900969,2.3026,8.2164
NCRP-2026-SYN-001797,2026-08-18 21:05:59,AREA-FI-134,Financial-Hub-District-C Industrial Cyber Cluster Sector-9,Financial-Hub-District-C,State-West-Coast,19.081742,72.830556,AEPS_SPOOF,KYC_EXPIRY_SPOOF,10000.0,MID_10K_TO_50K,611,21,1,0,10,51,1,0.285,0.98,1,Tuesday,-0.707107,0.707107,0.781831,0.62349,6.4167,9.2104
NCRP-2026-SYN-001798,2026-07-23 20:05:52,AREA-FI-145,Financial-Hub-District-B Commercial ATM Hub Sector-20,Financial-Hub-District-B,State-West-Coast,19.176692,72.887315,CARD_SKIMMING,PHISHING_PORTAL,12200.0,MID_10K_TO_50K,140,20,3,0,13,41,0,0.657,0.98,1,Thursday,-0.866025,0.5,0.433884,-0.900969,4.9488,9.4093
NCRP-2026-SYN-001799,2026-08-22 15:29:19,AREA-FI-138,Financial-Hub-District-A Tech Park Outskirts Sector-13,Financial-Hub-District-A,State-West-Coast,18.820829,72.794743,UPI_FRAUD,PHISHING_PORTAL,31300.0,MID_10K_TO_50K,60,15,5,1,11,17,0,0.677,0.9098,1,Saturday,-0.707107,-0.707107,-0.974928,-0.222521,4.1109,10.3514
NCRP-2026-SYN-001800,2026-08-20 21:49:29,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.44225,88.367428,UPI_FRAUD,PHISHING_PORTAL,7700.0,LOW_UNDER_10K,55,21,3,0,10,40,1,0.939,0.98,1,Thursday,-0.707107,0.707107,0.433884,-0.900969,4.0254,8.9491
NCRP-2026-SYN-001801,2026-07-24 16:14:09,AREA-FI-127,Financial-Hub-District-B University Campus Zone Sector-2,Financial-Hub-District-B,State-West-Coast,19.125982,72.819629,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,15200.0,MID_10K_TO_50K,495,16,4,0,3,12,0,0.294,0.6156,1,Friday,-0.866025,-0.5,-0.433884,-0.900969,6.2066,9.6291
NCRP-2026-SYN-001802,2026-08-11 14:23:25,AREA-TE-156,Tech-Corridor-District-F Suburban Residential Zone Sector-6,Tech-Corridor-District-F,State-South-Plateau,12.831906,77.697585,NET_BANKING_PHISHING,KYC_EXPIRY_SPOOF,6100.0,LOW_UNDER_10K,184,14,1,0,4,16,0,0.299,0.7109,0,Tuesday,-0.5,-0.866025,0.781831,0.62349,5.2204,8.7162
NCRP-2026-SYN-001803,2026-06-17 23:42:21,AREA-CA-114,Capital-Metro-District-B Marketplace & Trade Center Sector-14,Capital-Metro-District-B,State-National-Capital,28.55629,77.183252,NET_BANKING_PHISHING,PHISHING_PORTAL,27500.0,MID_10K_TO_50K,482,23,2,0,6,34,1,0.572,0.98,1,Wednesday,-0.258819,0.965926,0.974928,-0.222521,6.18,10.222
NCRP-2026-SYN-001804,2026-07-05 14:01:04,AREA-CA-125,Capital-Metro-District-A Tech Park Outskirts Sector-25,Capital-Metro-District-A,State-National-Capital,28.69204,77.239226,SIM_CLONE_FRAUD,SEXTORTION_BLACKMAIL,26700.0,MID_10K_TO_50K,31,14,6,1,10,24,0,0.517,0.7403,0,Sunday,-0.5,-0.866025,-0.781831,0.62349,3.4657,10.1925
NCRP-2026-SYN-001805,2026-07-24 16:30:29,AREA-CA-102,Capital-Metro-District-B University Campus Zone Sector-2,Capital-Metro-District-B,State-National-Capital,28.732882,77.269913,UPI_FRAUD,PHISHING_PORTAL,1700.0,LOW_UNDER_10K,47,16,4,0,4,19,0,0.41,0.5246,0,Friday,-0.866025,-0.5,-0.433884,-0.900969,3.8712,7.439
NCRP-2026-SYN-001806,2026-06-15 11:22:38,AREA-CE-199,Central-Grid-District-B Tech Park Outskirts Sector-14,Central-Grid-District-B,State-Central-Valley,21.090636,79.024721,UPI_FRAUD,SEXTORTION_BLACKMAIL,5700.0,LOW_UNDER_10K,152,11,0,0,11,15,0,0.656,0.7271,1,Monday,0.258819,-0.965926,0.0,1.0,5.0304,8.6484
NCRP-2026-SYN-001807,2026-08-06 14:06:25,AREA-FI-149,Financial-Hub-District-F Industrial Cyber Cluster Sector-24,Financial-Hub-District-F,State-West-Coast,19.032669,72.895649,UPI_FRAUD,KYC_EXPIRY_SPOOF,15900.0,MID_10K_TO_50K,102,14,3,0,4,47,0,0.534,0.8294,1,Thursday,-0.5,-0.866025,0.433884,-0.900969,4.6347,9.6741
NCRP-2026-SYN-001808,2026-06-07 10:41:04,AREA-FI-144,Financial-Hub-District-A Commercial ATM Hub Sector-19,Financial-Hub-District-A,State-West-Coast,19.123182,72.868943,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,41400.0,MID_10K_TO_50K,224,10,6,1,5,53,0,0.595,0.98,1,Sunday,0.5,-0.866025,-0.781831,0.62349,5.4161,10.6311
NCRP-2026-SYN-001809,2026-07-02 08:25:37,AREA-TE-164,Tech-Corridor-District-B Tech Park Outskirts Sector-14,Tech-Corridor-District-B,State-South-Plateau,12.926861,77.527941,AEPS_SPOOF,PHISHING_PORTAL,2000.0,LOW_UNDER_10K,66,8,3,0,6,17,0,0.562,0.7501,1,Thursday,0.866025,-0.5,0.433884,-0.900969,4.2047,7.6014
NCRP-2026-SYN-001810,2026-07-16 11:15:35,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.450398,88.354396,AEPS_SPOOF,INVESTMENT_MULE_SCAM,2000.0,LOW_UNDER_10K,176,11,3,0,16,40,0,0.939,0.98,1,Thursday,0.258819,-0.965926,0.433884,-0.900969,5.1761,7.6014
NCRP-2026-SYN-001811,2026-06-14 01:24:04,AREA-FI-144,Financial-Hub-District-A Commercial ATM Hub Sector-19,Financial-Hub-District-A,State-West-Coast,19.116935,72.856624,CARD_SKIMMING,PHISHING_PORTAL,7600.0,LOW_UNDER_10K,759,1,6,1,8,53,1,0.595,0.98,1,Sunday,0.258819,0.965926,-0.781831,0.62349,6.6333,8.936
NCRP-2026-SYN-001812,2026-07-07 13:44:37,AREA-TE-161,Tech-Corridor-District-E University Campus Zone Sector-11,Tech-Corridor-District-E,State-South-Plateau,12.950699,77.646282,UPI_FRAUD,JOB_OFFER_FRAUD,2300.0,LOW_UNDER_10K,149,13,1,0,11,15,0,0.579,0.7592,0,Tuesday,-0.258819,-0.965926,0.781831,0.62349,5.0106,7.7411
NCRP-2026-SYN-001813,2026-07-19 19:27:36,AREA-IN-183,Industrial-Belt-District-A Industrial Cyber Cluster Sector-13,Industrial-Belt-District-A,State-East-Zone,22.634276,88.471209,UPI_FRAUD,INVESTMENT_MULE_SCAM,19400.0,MID_10K_TO_50K,53,19,6,1,12,54,0,0.715,0.98,1,Sunday,-0.965926,0.258819,-0.781831,0.62349,3.989,9.8731
NCRP-2026-SYN-001814,2026-07-07 11:15:11,AREA-TE-165,Tech-Corridor-District-C Tech Park Outskirts Sector-15,Tech-Corridor-District-C,State-South-Plateau,13.138747,77.594557,UPI_FRAUD,SEXTORTION_BLACKMAIL,6700.0,LOW_UNDER_10K,13,11,1,0,6,24,0,0.473,0.5401,0,Tuesday,0.258819,-0.965926,0.781831,0.62349,2.6391,8.81
NCRP-2026-SYN-001815,2026-08-17 20:47:59,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.482931,77.162473,UPI_FRAUD,SEXTORTION_BLACKMAIL,8100.0,LOW_UNDER_10K,6,20,0,0,12,37,0,0.627,0.967,1,Monday,-0.866025,0.5,0.0,1.0,1.9459,8.9997
NCRP-2026-SYN-001816,2026-08-06 20:07:37,AREA-CE-186,Central-Grid-District-A Tech Park Outskirts Sector-1,Central-Grid-District-A,State-Central-Valley,21.069213,79.07619,AEPS_SPOOF,INVESTMENT_MULE_SCAM,2000.0,LOW_UNDER_10K,39,20,3,0,3,16,0,0.378,0.7552,1,Thursday,-0.866025,0.5,0.433884,-0.900969,3.6889,7.6014
NCRP-2026-SYN-001817,2026-08-09 15:35:06,AREA-TE-152,Tech-Corridor-District-B Industrial Cyber Cluster Sector-2,Tech-Corridor-District-B,State-South-Plateau,12.992435,77.59481,NET_BANKING_PHISHING,PHISHING_PORTAL,189300.0,HIGH_50K_TO_200K,584,15,6,1,13,37,0,0.552,0.9051,1,Sunday,-0.707107,-0.707107,-0.781831,0.62349,6.3716,12.1511
NCRP-2026-SYN-001818,2026-07-20 12:25:04,AREA-CA-114,Capital-Metro-District-B Marketplace & Trade Center Sector-14,Capital-Metro-District-B,State-National-Capital,28.555766,77.184077,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,10500.0,MID_10K_TO_50K,61,12,0,0,11,34,0,0.572,0.8757,1,Monday,0.0,-1.0,0.0,1.0,4.1271,9.2592
NCRP-2026-SYN-001819,2026-08-09 12:52:38,AREA-IN-173,Industrial-Belt-District-C Industrial Cyber Cluster Sector-3,Industrial-Belt-District-C,State-East-Zone,22.446422,88.356337,UPI_FRAUD,PHISHING_PORTAL,4800.0,LOW_UNDER_10K,115,12,6,1,15,40,0,0.939,0.98,1,Sunday,0.0,-1.0,-0.781831,0.62349,4.7536,8.4766
NCRP-2026-SYN-001820,2026-07-12 12:41:42,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.579559,88.499175,CARD_SKIMMING,KYC_EXPIRY_SPOOF,42200.0,MID_10K_TO_50K,52,12,6,1,13,30,0,0.846,0.8561,0,Sunday,0.0,-1.0,-0.781831,0.62349,3.9703,10.6502
NCRP-2026-SYN-001821,2026-06-01 06:52:08,AREA-CE-192,Central-Grid-District-A High-Density Transit Node Sector-7,Central-Grid-District-A,State-Central-Valley,21.254386,78.920633,NET_BANKING_PHISHING,PHISHING_PORTAL,2300.0,LOW_UNDER_10K,19,6,0,0,4,28,0,0.437,0.6267,0,Monday,1.0,0.0,0.0,1.0,2.9957,7.7411
NCRP-2026-SYN-001822,2026-08-07 01:40:51,AREA-TE-155,Tech-Corridor-District-E Suburban Residential Zone Sector-5,Tech-Corridor-District-E,State-South-Plateau,12.891965,77.634607,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,258900.0,CRITICAL_ABOVE_200K,106,1,4,0,13,13,1,0.477,0.8648,0,Friday,0.258819,0.965926,-0.433884,-0.900969,4.6728,12.4642
NCRP-2026-SYN-001823,2026-05-25 00:42:09,AREA-CE-198,Central-Grid-District-A University Campus Zone Sector-13,Central-Grid-District-A,State-Central-Valley,21.176829,78.948903,UPI_FRAUD,JOB_OFFER_FRAUD,5500.0,LOW_UNDER_10K,305,0,0,0,4,17,1,0.437,0.8247,0,Monday,0.0,1.0,0.0,1.0,5.7236,8.6127
NCRP-2026-SYN-001824,2026-07-21 10:24:39,AREA-FI-138,Financial-Hub-District-A Tech Park Outskirts Sector-13,Financial-Hub-District-A,State-West-Coast,18.821869,72.793106,AEPS_SPOOF,INVESTMENT_MULE_SCAM,2000.0,LOW_UNDER_10K,256,10,1,0,10,17,0,0.677,0.8379,0,Tuesday,0.5,-0.866025,0.781831,0.62349,5.5491,7.6014
NCRP-2026-SYN-001825,2026-08-06 13:13:43,AREA-IN-183,Industrial-Belt-District-A Industrial Cyber Cluster Sector-13,Industrial-Belt-District-A,State-East-Zone,22.643061,88.475468,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,140600.0,HIGH_50K_TO_200K,79,13,3,0,13,54,0,0.715,0.9278,1,Thursday,-0.258819,-0.965926,0.433884,-0.900969,4.382,11.8537
NCRP-2026-SYN-001826,2026-07-04 14:50:58,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.581122,88.503921,UPI_FRAUD,INVESTMENT_MULE_SCAM,24500.0,MID_10K_TO_50K,168,14,5,1,13,30,0,0.846,0.98,0,Saturday,-0.5,-0.866025,-0.974928,-0.222521,5.1299,10.1065
NCRP-2026-SYN-001827,2026-08-19 13:59:27,AREA-CA-114,Capital-Metro-District-B Marketplace & Trade Center Sector-14,Capital-Metro-District-B,State-National-Capital,28.564744,77.184931,UPI_FRAUD,PHISHING_PORTAL,5300.0,LOW_UNDER_10K,24,13,2,0,8,34,0,0.572,0.7601,0,Wednesday,-0.258819,-0.965926,0.974928,-0.222521,3.2189,8.5757
NCRP-2026-SYN-001828,2026-07-08 23:37:00,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.480471,77.166495,CARD_SKIMMING,INVESTMENT_MULE_SCAM,32700.0,MID_10K_TO_50K,461,23,2,0,10,37,1,0.627,0.98,0,Wednesday,-0.258819,0.965926,0.974928,-0.222521,6.1356,10.3952
NCRP-2026-SYN-001829,2026-08-11 02:25:54,AREA-CA-102,Capital-Metro-District-B University Campus Zone Sector-2,Capital-Metro-District-B,State-National-Capital,28.732875,77.276999,CARD_SKIMMING,PHISHING_PORTAL,51200.0,HIGH_50K_TO_200K,86,2,1,0,6,19,1,0.41,0.8553,0,Tuesday,0.5,0.866025,0.781831,0.62349,4.4659,10.8435
NCRP-2026-SYN-001830,2026-06-10 01:03:23,AREA-IN-174,Industrial-Belt-District-D Marketplace & Trade Center Sector-4,Industrial-Belt-District-D,State-East-Zone,22.523533,88.365835,UPI_FRAUD,JOB_OFFER_FRAUD,16000.0,MID_10K_TO_50K,75,1,2,0,4,37,1,0.753,0.98,1,Wednesday,0.258819,0.965926,0.974928,-0.222521,4.3307,9.6804
NCRP-2026-SYN-001831,2026-08-03 01:00:45,AREA-FI-140,Financial-Hub-District-C Industrial Cyber Cluster Sector-15,Financial-Hub-District-C,State-West-Coast,19.084482,72.843149,SIM_CLONE_FRAUD,KYC_EXPIRY_SPOOF,700.0,LOW_UNDER_10K,450,1,0,0,15,64,1,0.945,0.98,1,Monday,0.258819,0.965926,0.0,1.0,6.1115,6.5525
NCRP-2026-SYN-001832,2026-08-04 00:22:07,AREA-CE-199,Central-Grid-District-B Tech Park Outskirts Sector-14,Central-Grid-District-B,State-Central-Valley,21.101435,79.019809,SIM_CLONE_FRAUD,SEXTORTION_BLACKMAIL,43200.0,MID_10K_TO_50K,129,0,1,0,10,15,1,0.656,0.9135,1,Tuesday,0.0,1.0,0.781831,0.62349,4.8675,10.6736
NCRP-2026-SYN-001833,2026-06-30 01:15:27,AREA-CA-119,Capital-Metro-District-A Industrial Cyber Cluster Sector-19,Capital-Metro-District-A,State-National-Capital,28.538293,77.161085,UPI_FRAUD,JOB_OFFER_FRAUD,83400.0,HIGH_50K_TO_200K,356,1,1,0,6,54,1,0.356,0.98,0,Tuesday,0.258819,0.965926,0.781831,0.62349,5.8777,11.3314
